CVE-1999-1140, via a long GECOS field.,0
CVE-1999-1141, by entering debug mode through a sequence of CTRL-D characters.,0
CVE-1999-1142," via """"LD_*"""" environmental variables to certain dynamically linked setuid or setgid programs such as (1) login",4
CVE-1999-1143, via setuid and setgid programs.,0
CVE-1999-1147, via a long string to the Agent port (1827),0
CVE-1999-1148, via many passive (PASV) connections at the same time.,0
CVE-1999-1149, via a long string to the FTP port.,0
CVE-1999-1153, via shell metacharacters in the recipient email address.,0
CVE-1999-1154, via shell metacharacters in the recipient email address.,0
CVE-1999-1155, via shell metacharacters in the recipient email address.,0
CVE-1999-1156, via a malformed PORT command that contains a non-numeric character and a large number of carriage returns.,0
CVE-1999-1157, via an ICMP Subnet Mask Address Request packet,4
CVE-1999-1158, via programs that use these modules such as passwd,0
CVE-1999-1161, by forcing ppl to core dump.,0
CVE-1999-1162, by preventing users from being able to log into the system.,0
CVE-1999-1163, via the Service Support Processor (SSP) Teststation.,0
CVE-1999-1164, by sending multiple email messages with the same X-UIDL headers,0
CVE-1999-1167, by injecting malicious Javascript into an annotation.,2
CVE-1999-1169, via a series of large UDP packets.,0
CVE-1999-1170," by setting the """"flags"""" registry key to 1920.",0
CVE-1999-1171," by setting the """"flags"""" registry key to 1920.",0
CVE-1999-1174, by inserting a known disk with a known password,0
CVE-1999-1176, via a long line in the .authlie script.,2
CVE-1999-1177, via a .. (dot dot) in the pathname for an upload operation.,0
CVE-1999-1178, via an HTTP request for the dumpenv.pl script.,2
CVE-1999-1180, via shell metacharacters in an argument to (1) args.cmd or (2) args.bat.,0
CVE-1999-1182, by calling a setuid program with a long program name (argv[0]) and forcing ld.so/ld-linux.so to report an error.,4
CVE-1999-1183, by providing a trojan horse (1) runtask or (2) runexec descriptor file,2
CVE-1999-1184, via a long TERM environmental variable.,0
CVE-1999-1185, via a long terminal entry (TERM) in the .mscreenrc file.,0
CVE-1999-1187, via a symlink attack on a lockfile that is created when a user receives new mail.,0
CVE-1999-1190," via a long """"From"""" header in an e-mail message.",0
CVE-1999-1191, via a long command line argument.,0
CVE-1999-1192, via a long command line argument.,0
CVE-1999-1196, via malformed data to port 6000.,1
CVE-1999-1199, via a large number of MIME headers with the same name,0
CVE-1999-1200," via a malformed """"EXPN *@"""" command.",0
CVE-1999-1202, via a long USER command.,0
CVE-1999-1203, via a spoofed endpoint identifier.,0
CVE-1999-1208, via a long command line argument.,0
CVE-1999-1210, via a symlink attack on a core dump file,0
CVE-1999-1216," via certain IP source routed packets that should normally be denied using the """"no ip source-route"""" command.",0
CVE-1999-1221, via a symlink attack on the dxchpwd.log file.,0
CVE-1999-1222, by returning 0.0.0.0 as the IP address for a DNS host name lookup.,0
CVE-1999-1223, via a request to an ASP page in which the URL contains a large number of / (forward slash) characters.,4
CVE-1999-1227, via a symlink attack on the packet capture file.,0
CVE-1999-1230, via a spoofed UDP packet with a source address of 127.0.0.1,0
CVE-1999-1232, via a modified PATH environment variable that points to a malicious cp program.,0
CVE-1999-1234, via a NULL policy handle in a call to (1) SamrOpenDomain,4
CVE-1999-1240, via a long log message.,0
CVE-1999-1244, via a symlink attack on the saved output file.,0
CVE-1999-1263, via an e-mail message containing a uuencoded attachment that specifies the full pathname for the file to be modified,0
CVE-1999-1265," via malformed commands whose arguments begin with a """"("""" (parenthesis) character",0
CVE-1999-1268, by accessing certain devices.,0
CVE-1999-1269, via a symlink attack on the .kss.pid file.,0
CVE-1999-1273, by encoding the URL with hexadecimal escape sequences.,0
CVE-1999-1281, by accessing the configbreeze CGI program.,0
CVE-1999-1283, via a URL that contains an extra / in the http:// tag.,3
CVE-1999-1284, by connecting to the NukeNabber port (1080) without sending any data,1
CVE-1999-1285, by reading a large buffer from a random device (e.g. /dev/urandom),0
CVE-1999-1286, via a symlink attack on a temporary file.,0
CVE-1999-1287, via the forms interface.,0
CVE-1999-1292, via a long URL.,0
CVE-1999-1293, via malformed FTP commands,0
CVE-1999-1296, via a long line in a kerberos configuration file,0
CVE-1999-1297, via the L2/AGAIN key.,0
CVE-1999-1309, via a large value in the debug (-d) command line option.,0
CVE-1999-1313, via a sequence of commands.,0
CVE-1999-1317, by modifying the symbolic link table in the \?? object folder using a different case letter (upper or lower) to point to a different device.,0
CVE-1999-1320, via packet spoofing.,0
CVE-1999-1321, via a long DNS hostname that is not properly handled during TGT ticket passing.,0
CVE-1999-1327, via a long LANG environmental variable.,0
CVE-1999-1328, via a symlink attack.,0
CVE-1999-1332, via a symlink attack on a temporary file.,0
CVE-1999-1333, via shell metacharacters in the names of files that are to be downloaded.,0
CVE-1999-1334, via (1) long From: headers,0
CVE-1999-1336, via a flood of IAC packets to the telnet port.,0
CVE-1999-1340, via a long -m command line argument.,0
CVE-1999-1342, via malformed packets to the server's UDP port.,0
CVE-1999-1343, via a long URL that contains a large number of . characters.,0
CVE-1999-1347, by starting kde,0
CVE-1999-1349, via certain packets,0
CVE-1999-1351, via a .. (dot dot) in a DCC GET request.,4
CVE-1999-1360, via a user mode application that closes a handle that was opened in kernel mode,0
CVE-1999-1361, via a flood of malformed packets,0
CVE-1999-1362, by calling certain WIN32K functions with incorrect parameters.,4
CVE-1999-1363, by running a program that creates a large number of locks on a file,0
CVE-1999-1364, via an illegal kernel mode address to the functions (1) GetThreadContext or (2) SetThreadContext.,0
CVE-1999-1371, via a long string in the terminal name argument.,0
CVE-1999-1373, via a TCP SYN scan with TCP/IP OS fingerprinting,0
CVE-1999-1375, by specifying the name in the file parameter.,0
CVE-1999-1377, via a .. (dot dot) in the f parameter.,0
CVE-1999-1379, via a UDP DNS query with a spoofed source address,0
CVE-1999-1384, via a Trojan horse .exitops program,0
CVE-1999-1385, via a long HOME environment variable.,0
CVE-1999-1388, via a symlink attack and the -F command line argument.,0
CVE-1999-1390, by specifying a malicious program on the command line.,0
CVE-1999-1391, via a combination of the npd program and weak directory permissions.,0
CVE-1999-1393, by booting it with an emergency startup disk and using a disk editor to modify the on/off toggle or password in the aaaaaaaAPWD file,0
CVE-1999-1398, via the bck.log log file,0
CVE-1999-1399, by setting the HOSTNAME environmental variable to contain the commands to be executed.,2
CVE-1999-1400, by running Internet Explorer while the screen is still locked.,0
CVE-1999-1404, via malformed data to the localtracker client port (5011),1
CVE-1999-1407, via a symlink attack on the dhcplog file.,0
CVE-1999-1408, by using a socket to connect to a port on the localhost,0
CVE-1999-1409, by submitting the file to at with the -f argument,0
CVE-1999-1410, via a symlink attack on the printers temporary file.,0
CVE-1999-1412, via a flood of HTTP GET requests to CGI programs,3
CVE-1999-1414, by starting programs from the process manager,0
CVE-1999-1416, via an HTTP POST request with a large content-length.,3
CVE-1999-1417, via encoded % characters in an HTTP request,3
CVE-1999-1418," by comparing server responses when a file exists (""""404 Forbidden"""") versus when a file does not exist (""""404 not found"""").",0
CVE-1999-1421, by guessing the target filenames,0
CVE-1999-1423, via a ping request to a multicast address through the loopback interface,4
CVE-1999-1428, via the save option in the Database Manager,1
CVE-1999-1431, by starting Explorer from Office 97 applications (such as Word),0
CVE-1999-1433, via a symlink attack on the /tmp/jetadmin.log file.,0
CVE-1999-1435, via long environmental variables.,0
CVE-1999-1436," via shell metacharacters in the """"user"""" parameter.",0
CVE-1999-1437, by specifying a full pathname of the target file as an argument to bar.phtml.,0
CVE-1999-1438, via certain command line arguments.,0
CVE-1999-1439, via a symlink attack on temporary .i,0
CVE-1999-1442, via a particular sequence of instructions,0
CVE-1999-1447, via HTML code that contains a long CLASSID parameter in an OBJECT tag.,0
CVE-1999-1448, via an e-mail message with certain dates,0
CVE-1999-1449, by reading from the /dev/tcx0 TCX device.,0
CVE-1999-1452, by pasting (CTRL-V) the contents into the username prompt.,0
CVE-1999-1453, via the Internet WebBrowser ActiveX object.,0
CVE-1999-1454, by pressing the ESC (Escape) key.,0
CVE-1999-1456, via a GET request with more than one leading / (slash) character in the filename.,4
CVE-1999-1457, via a long date string,0
CVE-1999-1458, via a long command line argument.,0
CVE-1999-1459, via a symlink attack on a temporary file.,0
CVE-1999-1460, by specifying the target file as the second argument to the snmpmagt program.,0
CVE-1999-1463, by sending improperly fragmented IP packets without the first fragment,0
CVE-1999-1469, via an HTTP request with (1) a long URL,3
CVE-1999-1471, by specifying a long shell or GECOS field.,0
CVE-1999-1472, via a small IFRAME that uses Dynamic HTML (DHTML) to send the data to the attacker,1
CVE-1999-1477, via a long --espeaker argument in programs such as nethack.,0
CVE-1999-1478, via a URL that includes the [ character.,0
CVE-1999-1479, via shell metacharacters.,0
CVE-1999-1480, via a symlink attack.,0
CVE-1999-1482, via a privilege leak of the iopl(3) privileges to child processes.,0
CVE-1999-1483, via a long HOME environment variable.,0
CVE-1999-1484, via the methods (1) vAddNewsServer or (2) bIsNewsServerConfigured.,0
CVE-1999-1487, by creating and/or modifing any file on the system.,0
CVE-1999-1489, via a long -nopr argument.,0
CVE-1999-1490, via a long HOME environmental variable.,0
CVE-1999-1493, via insecure system calls,4
CVE-1999-1495, via a symlink attack on the pic000.pnm file.,0
CVE-1999-1496, by attempting to execute the target filename as a program,2
CVE-1999-1498, via a symlink attack on the reply file.,0
CVE-1999-1499, via a symlink attack on (1) named_dump.db when root kills the process with a SIGINT,0
CVE-1999-1500, via (1) LIST,0
CVE-1999-1502, via long (1) precache paths,0
CVE-1999-1503, via a TCP packet with a null header and data field.,1
CVE-1999-1504, via a long HELO command.,0
CVE-1999-1505, via a long initial connect packet.,0
CVE-1999-1507, via insecure permissions on files and directories such as crash.,0
CVE-1999-1509, via a .. (dot dot) in a URL.,0
CVE-1999-1511, via (1) a long PASS command in the POP3 service,0
CVE-1999-1512, via an infected mail message with shell metacharacters in the reply-to field.,0
CVE-1999-1515, via messages with incorrect sender and recipient addresses,0
CVE-1999-1516, by offering more than 128 bytes in a MAIL FROM string.,0
CVE-1999-1519, via a long (1) user name or (2) password.,0
CVE-1999-1525, via the GetNextText command on a Shockwave movie.,0
CVE-1999-1531, via a long IMG_SRC HTML tag.,0
CVE-1999-1533, via a long password argument to the login.htm file in its HTTP service.,3
CVE-1999-1534, via a long HOME environmental variable.,0
CVE-1999-1542," via an e-mail message with shell metacharacters in the """"MAIL FROM"""" command.",0
CVE-1999-1544, via a long NLST (ls) command.,0
CVE-1999-1547, by replacing a character in the URL with its HTTP-encoded (hex) equivalent.,3
CVE-1999-1550," by specifying the target file in the """"file"""" parameter.",0
CVE-1999-1551, via a long URL.,0
CVE-1999-1553, via a long subject line.,0
CVE-1999-1557, via (1) a long user name or (2) a long password.,0
CVE-1999-1559, via a CTRL-D (control d) character,0
CVE-1999-1563, via ICMP redirect storm.,0
CVE-1999-1565, via a symlink attack on a temporary file.,0
CVE-1999-1566, by connecting to default port 6004 and sending repeated extended characters.,0
CVE-1999-1567, via (1) TestTrackWeb.exe and (2) ttcgi.exe by connecting to port 99 and disconnecting without sending any data.,1
CVE-1999-1568, via a long PORT command.,0
CVE-1999-1569, via a flood of spoofed UDP connection packets,0
CVE-1999-1570, via a long -o parameter.,0
CVE-1999-1571, via a long -f parameter,0
CVE-1999-1574," via """"long input strings.""""",0
CVE-1999-1577, via long arguments to the OpenHelp method.,0
CVE-1999-1579, by creating a large number of arbitrary files on the target machine.,0
CVE-1999-1581, via a large number of SNMP packets with Object Identifiers (OIDs) that cannot be decoded.,0
CVE-1999-1583, via a long hostname command line argument.,0
CVE-1999-1589, via unknown attack vectors.,5
CVE-1999-1590," via """".."""" sequences in the image parameter",0
CVE-1999-1593, via a 1Ch registration that causes WINS to change the domain controller to point to a malicious server.  NOTE: this problem may be limited when Windows 95/98 clients are used,0
CVE-2000-0001, via a long ramgen request.,4
CVE-2000-0002, via a long GET request.,4
CVE-2000-0003, via a long environmental variable.,0
CVE-2000-0004, by inserting a . (dot) into the URL.,0
CVE-2000-0005, via a symlink attack.,0
CVE-2000-0006, via memory mapped file names.,0
CVE-2000-0010, via shell metacharacters in the TLD parameter.,0
CVE-2000-0011, via a long GET request.,4
CVE-2000-0013, by including shell metacharacters in a .wav file,0
CVE-2000-0015, via a symlink attack.,0
CVE-2000-0016, via a long username.,0
CVE-2000-0017, via a long parameter.,0
CVE-2000-0018, via the .wmmonrc configuration file.,0
CVE-2000-0020, via a large number of connections.,0
CVE-2000-0021, via a request to a non-existent script in /cgi-bin.,2
CVE-2000-0023, via a long URL.,0
CVE-2000-0026, via a long username/password authorization string.,0
CVE-2000-0027, via a symlink attack.,0
CVE-2000-0028, via the external.NavigateAndFind function.,0
CVE-2000-0029, via a symlink attack.,0
CVE-2000-0030, by adding files to the /var/dmi/db database.,1
CVE-2000-0031, via a symlink attack.,0
CVE-2000-0032, by adding a malformed file to the /var/dmi/db database.,1
CVE-2000-0035, via shell metacharacters.,0
CVE-2000-0037, by specifying an alternate configuration file.,0
CVE-2000-0039, via a .. (dot dot) in the query.cgi CGI program.,0
CVE-2000-0040, via metacharacters in the SITE ZIPCHK command.,0
CVE-2000-0042, via a long HELO command.,0
CVE-2000-0043, via a long GET request.,4
CVE-2000-0045, via the GRANT privilege.,0
CVE-2000-0046, via a malformed URL within an ICQ message.,0
CVE-2000-0047, via a long URL within a message.,0
CVE-2000-0048, by specifying an alternate PATH for the cp program.,0
CVE-2000-0049, via a long entry in a .pls file.,0
CVE-2000-0050, by specifying explicit URLs.,0
CVE-2000-0051, via a URL.,0
CVE-2000-0052, via PAM and a .. (dot dot) attack.,0
CVE-2000-0053, via a malformed IMAP request.,4
CVE-2000-0054, via a .. (dot dot) attack.,0
CVE-2000-0055, via a long -n option.,0
CVE-2000-0060, via a long user name.,0
CVE-2000-0063, by specifying the filename in a parameter to the script.,2
CVE-2000-0064, via a malformed URL that includes shell metacharacters.,0
CVE-2000-0065, via a long GET request.,4
CVE-2000-0066, via a malformed URL request.,4
CVE-2000-0067, via a symlink attack.,0
CVE-2000-0071, by requesting non-existent files with .ida or .idq extensions.,4
CVE-2000-0073, via a malformed control word.,0
CVE-2000-0074, via a password file with improper permissions.,0
CVE-2000-0076, via malformed entries in vi.recover.,0
CVE-2000-0077, by specifying an alternate PATH which aserver uses to find the ps and grep commands.,0
CVE-2000-0078, by specifying an alternate PATH which aserver uses to find the awk command.,0
CVE-2000-0079, via a request for a nonexistent URL.,4
CVE-2000-0080, via a symlink attack.,0
CVE-2000-0082, via HTML.,0
CVE-2000-0090, via a symlink attack.,0
CVE-2000-0091, via a long username or password.,0
