CVE-1999-1145,Vulnerability,12
CVE-1999-1146,Vulnerability,12
CVE-1999-1147,Buffer overflow,2
CVE-1999-1148,FTP service,12
CVE-1999-1149,Buffer overflow,2
CVE-1999-1157,Tcpip.sys,12
CVE-1999-1158,Buffer overflow,2
CVE-1999-1160,Vulnerability,12
CVE-1999-1161,Vulnerability,12
CVE-1999-1162,Vulnerability,12
CVE-1999-1163,Vulnerability,12
CVE-1999-1167,Cross-site scripting vulnerability,0
CVE-1999-1176,Buffer overflow,2
CVE-1999-1177,Directory traversal vulnerability,3
CVE-1999-1181,Vulnerability,12
CVE-1999-1182,Buffer overflow,2
CVE-1999-1183,System Manager sysmgr GUI,12
CVE-1999-1184,Buffer overflow,2
CVE-1999-1185,Buffer overflow,2
CVE-1999-1189,Buffer overflow,2
CVE-1999-1190,Buffer overflow,2
CVE-1999-1191,Buffer overflow,2
CVE-1999-1192,Buffer overflow,2
CVE-1999-1203,Multilink PPP for ISDN dialup users,12
CVE-1999-1207,Buffer overflow,2
CVE-1999-1208,Buffer overflow,2
CVE-1999-1209,Vulnerability,12
CVE-1999-1210,xterm,12
CVE-1999-1211,Vulnerability,12
CVE-1999-1212,Vulnerability,12
CVE-1999-1213,Vulnerability,12
CVE-1999-1218,Vulnerability,12
CVE-1999-1219,Vulnerability,12
CVE-1999-1221,dxchpwd,12
CVE-1999-1222,Netbt.sys,12
CVE-1999-1232,Untrusted search path vulnerability,8
CVE-1999-1234,LSA (LSASS.EXE),12
CVE-1999-1238,Vulnerability,12
CVE-1999-1240,Buffer overflow,2
CVE-1999-1242,Vulnerability,12
CVE-1999-1243,SGI Desktop Permissions Tool,12
CVE-1999-1247,Vulnerability,12
CVE-1999-1248,Vulnerability,12
CVE-1999-1251,Vulnerability,12
CVE-1999-1252,Vulnerability,12
CVE-1999-1261,Buffer overflow,2
CVE-1999-1265,SMTP server,12
CVE-1999-1268,Vulnerability,12
CVE-1999-1269,Screen savers,12
CVE-1999-1272,Buffer overflows,2
CVE-1999-1286,addnetpr,12
CVE-1999-1287,Vulnerability,12
CVE-1999-1290,Buffer overflow,2
CVE-1999-1292,Buffer overflow,2
CVE-1999-1293,mod_proxy,12
CVE-1999-1296,Buffer overflow,2
CVE-1999-1297,cmdtool,12
CVE-1999-1300,Vulnerability,12
CVE-1999-1301,A design flaw,12
CVE-1999-1302,Unspecified vulnerability,12
CVE-1999-1303,Vulnerability,12
CVE-1999-1304,Vulnerability,12
CVE-1999-1305,Vulnerability,12
CVE-1999-1307,Vulnerability,12
CVE-1999-1311,Vulnerability,12
CVE-1999-1313,Manual page reader (man),12
CVE-1999-1315,Vulnerabilities,12
CVE-1999-1316,Passfilt.dll,12
CVE-1999-1319,Vulnerability,12
CVE-1999-1320,Vulnerability,12
CVE-1999-1321,Buffer overflow,2
CVE-1999-1327,Buffer overflow,2
CVE-1999-1329,Buffer overflow,2
CVE-1999-1331,netcfg 2.16-1,12
CVE-1999-1332,gzexe,12
CVE-1999-1333,automatic download option,12
CVE-1999-1334,Multiple buffer overflows,2
CVE-1999-1335,snmpd server,12
CVE-1999-1340,Buffer overflow,2
CVE-1999-1347,Xsession,12
CVE-1999-1351,Directory traversal vulnerability,3
CVE-1999-1362,Win32k.sys,12
CVE-1999-1371,Buffer overflow,2
CVE-1999-1375,FileSystemObject (FSO),12
CVE-1999-1376,Buffer overflow,2
CVE-1999-1381,Buffer overflow,2
CVE-1999-1384,Indigo Magic System Tour,12
CVE-1999-1385,Buffer overflow,2
CVE-1999-1388,passwd,12
CVE-1999-1390,suidexec,12
CVE-1999-1391,Vulnerability,12
CVE-1999-1392,Vulnerability,12
CVE-1999-1395,Vulnerability,12
CVE-1999-1396,Vulnerability,12
CVE-1999-1398,Vulnerability,12
CVE-1999-1399,spaceball program,12
CVE-1999-1408,Vulnerability,12
CVE-1999-1409,The at program,12
CVE-1999-1410,addnetpr,12
CVE-1999-1415,Vulnerability,12
CVE-1999-1417,Format string vulnerability,9
CVE-1999-1419,Buffer overflow,2
CVE-1999-1423,ping,12
CVE-1999-1431,ZAK,12
CVE-1999-1435,Buffer overflow,2
CVE-1999-1438,Vulnerability,12
CVE-1999-1442,Bug,12
CVE-1999-1451,The Winmsdp.exe sample file,12
CVE-1999-1452,GINA,12
CVE-1999-1457,Buffer overflow,2
CVE-1999-1458,Buffer overflow,2
CVE-1999-1462,Vulnerability,12
CVE-1999-1464,Vulnerability,12
CVE-1999-1465,Vulnerability,12
CVE-1999-1466,Vulnerability,12
CVE-1999-1467,Vulnerability,12
CVE-1999-1469,Buffer overflow,2
CVE-1999-1471,Buffer overflow,2
CVE-1999-1476,A bug,12
CVE-1999-1477,Buffer overflow,2
CVE-1999-1480,(1) acledit and (2) aclput,12
CVE-1999-1483,Buffer overflow,2
CVE-1999-1484,Buffer overflow,2
CVE-1999-1487,Vulnerability,12
CVE-1999-1488,sdrd daemon,12
CVE-1999-1489,Buffer overflow,2
CVE-1999-1490,xosview 1.5.1,12
CVE-1999-1492,Vulnerability,12
CVE-1999-1493,Vulnerability,12
CVE-1999-1495,xtvscreen,12
CVE-1999-1496,Sudo 1.5,12
CVE-1999-1499,named,12
CVE-1999-1502,Buffer overflows,2
CVE-1999-1505,Buffer overflow,2
CVE-1999-1508,Web server,12
CVE-1999-1509,Directory traversal vulnerability,3
CVE-1999-1510,Buffer overflows,2
CVE-1999-1511,Buffer overflows,2
CVE-1999-1514,Buffer overflow,2
CVE-1999-1515,A non-default configuration,12
CVE-1999-1516,A buffer overflow,2
CVE-1999-1520,A configuration problem,12
CVE-1999-1521,Computalynx CMail 2.4 and CMail 2.3 SP2 SMTP servers are vulnerable to a buffer overflow attack,2
CVE-1999-1523,Buffer overflow,2
CVE-1999-1531,Buffer overflow,2
CVE-1999-1534,Buffer overflow,2
CVE-1999-1535,Buffer overflow,2
CVE-1999-1539,Buffer overflow,2
CVE-1999-1540,shell-lock,12
CVE-1999-1541,shell-lock,12
CVE-1999-1544,Buffer overflow,2
CVE-1999-1550,bigconf.conf,12
CVE-1999-1551,Buffer overflow,2
CVE-1999-1553,Buffer overflow,2
CVE-1999-1557,Buffer overflow,2
CVE-1999-1560,Vulnerability,12
CVE-1999-1566,Buffer overflow,2
CVE-1999-1568,Off-by-one error,12
CVE-1999-1570,Buffer overflow,2
CVE-1999-1571,Buffer overflow,2
CVE-1999-1574,Buffer overflow,2
CVE-1999-1577,Buffer overflow,2
CVE-1999-1581,Memory leak,12
CVE-1999-1583,Buffer overflow,2
CVE-1999-1589,Unspecified vulnerability,12
CVE-1999-1590,Directory traversal vulnerability,3
CVE-2000-0002,Buffer overflow,2
CVE-2000-0003,Buffer overflow,2
CVE-2000-0011,Buffer overflow,2
CVE-2000-0012,Buffer overflow,2
CVE-2000-0016,Buffer overflow,2
CVE-2000-0017,Buffer overflow,2
CVE-2000-0018,wmmon,12
CVE-2000-0023,Buffer overflow,2
CVE-2000-0026,Buffer overflow,2
CVE-2000-0031,The initscripts package,12
CVE-2000-0035,resend command,12
CVE-2000-0042,Buffer overflow,2
CVE-2000-0043,Buffer overflow,2
CVE-2000-0044,Macros,12
CVE-2000-0046,Buffer overflow,2
CVE-2000-0047,Buffer overflow,2
CVE-2000-0048,get_it program,12
CVE-2000-0049,Buffer overflow,2
CVE-2000-0052,Red Hat userhelper program,12
CVE-2000-0054,search.cgi,12
CVE-2000-0055,Buffer overflow,2
CVE-2000-0060,Buffer overflow,2
CVE-2000-0062,The DTML implementation,12
CVE-2000-0063,cgiproc CGI script,12
CVE-2000-0064,cgiproc CGI script,12
CVE-2000-0065,Buffer overflow,2
CVE-2000-0069,The recover program,12
CVE-2000-0070,NtImpersonateClientOfPort local procedure call,12
CVE-2000-0073,Buffer overflow,2
CVE-2000-0076,nviboot boot script,12
CVE-2000-0089,The rdisk utility,12
CVE-2000-0091,Buffer overflow,2
CVE-2000-0094,procfs,12
CVE-2000-0096,Buffer overflow,2
CVE-2000-0097,The WebHits ISAPI filter,12
CVE-2000-0099,Buffer overflow,2
CVE-2000-0117,The siteUserMod.cgi program,12
CVE-2000-0120,The Remote Access Service invoke.cfm template,12
CVE-2000-0121,The Recycle Bin utility,12
CVE-2000-0126,Sample Internet Data Query (IDQ) scripts,12
CVE-2000-0129,Buffer overflow,2
CVE-2000-0130,Buffer overflow,2
CVE-2000-0131,Buffer overflow,2
CVE-2000-0133,Buffer overflows,2
CVE-2000-0142,The authentication protocol,12
CVE-2000-0146,The Java Server,12
CVE-2000-0154,The ARCserve agent,12
CVE-2000-0158,Buffer overflow,2
CVE-2000-0160,The Microsoft Active Setup ActiveX component,12
CVE-2000-0162,The Microsoft virtual machine (VM),12
CVE-2000-0163,asmon and ascpu,12
CVE-2000-0166,Buffer overflow,2
CVE-2000-0169,Batch files,12
CVE-2000-0170,Buffer overflow,2
CVE-2000-0173,Vulnerability,12
CVE-2000-0175,Buffer overflow,2
CVE-2000-0183,Buffer overflow,2
CVE-2000-0186,Buffer overflow,2
CVE-2000-0193,The default configuration of Dosemu,12
CVE-2000-0194,buildxconf,12
CVE-2000-0195,setxconf,12
CVE-2000-0196,Buffer overflow,2
CVE-2000-0198,Buffer overflow,2
CVE-2000-0200,Buffer overflow,2
CVE-2000-0209,Buffer overflow,2
CVE-2000-0215,Vulnerability,12
CVE-2000-0218,Buffer overflow,2
CVE-2000-0223,Buffer overflow,2
CVE-2000-0224,ARCserve agent,12
CVE-2000-0230,Buffer overflow,2
CVE-2000-0234,The default configuration of Cobalt RaQ2 and RaQ3 as specified,12
CVE-2000-0235,Buffer overflow,2
CVE-2000-0238,Buffer overflow,2
CVE-2000-0239,Buffer overflow,2
CVE-2000-0245,Vulnerability,12
CVE-2000-0247,Unknown vulnerability,12
CVE-2000-0248,The web GUI for the Linux Virtual Server (LVS) software,12
CVE-2000-0256,Buffer overflows,2
CVE-2000-0257,Buffer overflow,2
CVE-2000-0259,The default permissions for the Cryptography\Offload registry key used by the OffloadModExpo,12
CVE-2000-0260,Buffer overflow,2
CVE-2000-0263,The X font server xfs,12
CVE-2000-0280,Buffer overflow,2
CVE-2000-0281,Buffer overflow,2
CVE-2000-0282,TalentSoft webpsvr daemon,12
CVE-2000-0284,Buffer overflow,2
CVE-2000-0285,Buffer overflow,2
CVE-2000-0289,IP masquerading,12
CVE-2000-0290,Buffer overflow,2
CVE-2000-0291,Buffer overflow,2
CVE-2000-0294,Buffer overflow,2
CVE-2000-0295,Buffer overflow,2
CVE-2000-0299,Buffer overflow,2
CVE-2000-0306,Buffer overflow,2
CVE-2000-0307,Vulnerability,12
CVE-2000-0309,The i386 trace-trap handling,12
CVE-2000-0310,IP fragment assembly,12
CVE-2000-0312,cron,12
CVE-2000-0313,Vulnerability,12
CVE-2000-0314,traceroute,12
CVE-2000-0315,traceroute,12
CVE-2000-0316,Buffer overflow,2
CVE-2000-0317,Buffer overflow,2
CVE-2000-0321,Buffer overflow,2
CVE-2000-0322,The passwd.php3 CGI script,5
CVE-2000-0330,The networking software,12
CVE-2000-0331,Buffer overflow,2
CVE-2000-0332,UltraBoard.pl or UltraBoard.cgi CGI scripts,12
CVE-2000-0337,Buffer overflow,2
CVE-2000-0340,Buffer overflow,2
CVE-2000-0343,Buffer overflow,2
CVE-2000-0344,The knfsd NFS server,12
CVE-2000-0345,The on-line help system options,12
CVE-2000-0348,A vulnerability,12
CVE-2000-0349,Vulnerability,12
CVE-2000-0354,mirror 2.8.x,12
CVE-2000-0355,pg and pb,12
CVE-2000-0358,ORBit and gnome-session,12
CVE-2000-0359,Buffer overflow,2
CVE-2000-0360,Buffer overflow,2
CVE-2000-0362,Buffer overflows,2
CVE-2000-0367,Vulnerability,12
CVE-2000-0370,The debug option,12
CVE-2000-0372,Vulnerability,12
CVE-2000-0373,Vulnerabilities,12
CVE-2000-0376,Buffer overflow,2
CVE-2000-0377,The Remote Registry server,12
CVE-2000-0380,The IOS HTTP service,12
CVE-2000-0387,The makelev program,12
CVE-2000-0388,Buffer overflow,2
CVE-2000-0389,Buffer overflow,2
CVE-2000-0390,Buffer overflow,2
CVE-2000-0391,Buffer overflow,2
CVE-2000-0392,Buffer overflow,2
CVE-2000-0395,Buffer overflow,2
CVE-2000-0396,The add.exe program,12
CVE-2000-0398,Buffer overflow,2
CVE-2000-0399,Buffer overflow,2
CVE-2000-0401,Buffer overflows,2
CVE-2000-0405,Buffer overflow,2
CVE-2000-0407,Buffer overflow,2
CVE-2000-0413,The shtml.exe program,12
CVE-2000-0414,Vulnerability,12
CVE-2000-0415,Buffer overflow,2
CVE-2000-0421,The process_bug.cgi script,12
CVE-2000-0422,Buffer overflow,2
CVE-2000-0423,Buffer overflow,2
CVE-2000-0425,Buffer overflow,2
CVE-2000-0428,Buffer overflow,2
CVE-2000-0429,A backdoor password,12
CVE-2000-0437,Buffer overflow,2
CVE-2000-0438,Buffer overflow,2
CVE-2000-0441,Vulnerability,12
CVE-2000-0443,The web interface server,12
CVE-2000-0446,Buffer overflow,2
CVE-2000-0447,Buffer overflow,2
CVE-2000-0450,Vulnerability,12
CVE-2000-0452,Buffer overflow,2
CVE-2000-0454,Buffer overflow,2
CVE-2000-0455,Buffer overflow,2
CVE-2000-0457,ISM.DLL,12
CVE-2000-0460,Buffer overflow,2
CVE-2000-0467,Buffer overflow,2
CVE-2000-0468,man,12
CVE-2000-0471,Buffer overflow,2
CVE-2000-0472,Buffer overflow,2
CVE-2000-0473,Buffer overflow,2
CVE-2000-0477,Buffer overflow,2
CVE-2000-0481,Buffer overflow,2
CVE-2000-0483,The DocumentTemplate package,12
CVE-2000-0486,Buffer overflow,2
CVE-2000-0488,Buffer overflow,2
CVE-2000-0490,Buffer overflow,2
CVE-2000-0493,Buffer overflow,2
CVE-2000-0501,Race condition,12
CVE-2000-0503,The IFRAME of the WebBrowser control,12
CVE-2000-0504,libICE,12
CVE-2000-0506,"The """"capabilities"""" feature",12
CVE-2000-0508,rpc.lockd,12
CVE-2000-0509,Buffer overflows,2
CVE-2000-0520,Buffer overflow,2
CVE-2000-0523,Buffer overflow,2
CVE-2000-0526,mailview.cgi CGI program,12
CVE-2000-0527,userreg.cgi CGI program,12
CVE-2000-0530,The KApplication class,12
CVE-2000-0533,Vulnerability,12
CVE-2000-0539,Servlet examples,12
CVE-2000-0540,JSP sample files,12
CVE-2000-0545,Buffer overflow,2
CVE-2000-0546,Buffer overflow,2
CVE-2000-0547,Buffer overflow,2
CVE-2000-0548,Buffer overflow,2
CVE-2000-0556,Buffer overflow,2
CVE-2000-0557,Buffer overflow,2
CVE-2000-0558,Buffer overflow,2
CVE-2000-0561,Buffer overflow,2
CVE-2000-0563,The URLConnection function,12
CVE-2000-0566,makewhatis,12
CVE-2000-0567,Buffer overflow,2
CVE-2000-0584,Buffer overflow,2
CVE-2000-0586,Buffer overflow,2
CVE-2000-0587,The privpath directive,12
CVE-2000-0592,Buffer overflows,2
CVE-2000-0599,Buffer overflow,2
CVE-2000-0600,Netscape Enterprise Server,12
CVE-2000-0602,Secure Locate (slocate),12
CVE-2000-0605,Blackboard CourseInfo 4.0 stores the local and SQL administrator user names and passwords,12
CVE-2000-0606,Buffer overflow,2
CVE-2000-0607,Buffer overflow,2
CVE-2000-0614,Tnef program,12
CVE-2000-0616,Vulnerability,12
CVE-2000-0617,Buffer overflow,2
CVE-2000-0618,Buffer overflow,2
CVE-2000-0622,Buffer overflow,2
CVE-2000-0623,Buffer overflow,2
CVE-2000-0624,Buffer overflow,2
CVE-2000-0626,Buffer overflow,2
CVE-2000-0628,The source.asp example script,12
CVE-2000-0632,Buffer overflow,2
CVE-2000-0633,Vulnerability,12
CVE-2000-0635,The view_page.html sample page,12
CVE-2000-0638,bb-hostsvc.sh,12
CVE-2000-0643,Buffer overflow,2
CVE-2000-0656,Buffer overflow,2
CVE-2000-0657,Buffer overflow,2
CVE-2000-0658,Buffer overflow,2
CVE-2000-0659,Buffer overflow,2
CVE-2000-0667,Vulnerability,12
CVE-2000-0668,pam_console PAM module,12
CVE-2000-0670,The cvsweb CGI script,12
CVE-2000-0675,Buffer overflow,2
CVE-2000-0677,Buffer overflow,2
CVE-2000-0681,Buffer overflow,2
CVE-2000-0691,The faxrunq and faxrunqd,12
CVE-2000-0694,pgxconfig,12
CVE-2000-0695,Buffer overflows,2
CVE-2000-0697,The administration interface for the dwhttpd web server,12
CVE-2000-0699,Format string vulnerability,9
CVE-2000-0702,The net.init rc script,12
CVE-2000-0704,Buffer overflow,2
CVE-2000-0705,ntop running,12
CVE-2000-0706,Buffer overflows,2
CVE-2000-0708,Buffer overflow,2
CVE-2000-0715,DiskCheck script diskcheck.pl,12
CVE-2000-0718,A race condition,12
CVE-2000-0726,CGIMail.exe CGI program,12
CVE-2000-0730,Vulnerability,12
CVE-2000-0731,Directory traversal vulnerability,3
CVE-2000-0735,Buffer overflow,2
CVE-2000-0736,Buffer overflow,2
CVE-2000-0739,Directory traversal vulnerability,3
CVE-2000-0740,Buffer overflow,2
CVE-2000-0741,Format string vulnerability,9
CVE-2000-0742,The IPX protocol implementation,12
CVE-2000-0743,Buffer overflow,2
CVE-2000-0746,Vulnerabilities,12
CVE-2000-0749,Buffer overflow,2
CVE-2000-0750,Buffer overflow,2
CVE-2000-0752,Buffer overflows,2
CVE-2000-0755,Vulnerability,12
CVE-2000-0765,Buffer overflow,2
CVE-2000-0766,Buffer overflow,2
CVE-2000-0775,Buffer overflow,2
CVE-2000-0780,The web server,12
CVE-2000-0782,netauth.cgi program,12
CVE-2000-0790,The web-based folder display capability,12
CVE-2000-0794,Buffer overflow,2
CVE-2000-0795,Buffer overflow,2
CVE-2000-0796,Buffer overflow,2
CVE-2000-0797,Buffer overflow,2
CVE-2000-0799,inpview,12
CVE-2000-0800,String parsing error,12
CVE-2000-0801,Buffer overflow,2
CVE-2000-0806,The inter-module authentication mechanism (fwa1),12
CVE-2000-0807,The OPSEC communications authentication mechanism (fwn1),12
CVE-2000-0808,The seed generation mechanism,12
CVE-2000-0809,Buffer overflow,2
