CVE-1999-0359,users,2
CVE-1999-0375,remote attackers,0
CVE-1999-0377,a remote attacker,0
CVE-1999-0379,remote web sites,0
CVE-1999-0380,local users,1
CVE-1999-0381,a local user,1
CVE-1999-0385,a remote attacker,0
CVE-1999-0386,a remote attacker,0
CVE-1999-0387,attackers,5
CVE-1999-0395,an attacker,5
CVE-1999-0396,remote attackers,0
CVE-1999-0401,local users,1
CVE-1999-0403,local users,1
CVE-1999-0405,local users,1
CVE-1999-0406,local users,1
CVE-1999-0409,local users,1
CVE-1999-0410,local users,1
CVE-1999-0413,local users,1
CVE-1999-0416,a remote attacker,0
CVE-1999-0420,local users,1
CVE-1999-0423,local users,1
CVE-1999-0424,a local user,1
CVE-1999-0425,a local user,1
CVE-1999-0427,remote attackers,0
CVE-1999-0430,remote attackers,0
CVE-1999-0435,local users,1
CVE-1999-0436,local users,1
CVE-1999-0439,remote or local attackers,0
CVE-1999-0449,remote attackers,0
CVE-1999-0451,local users,1
CVE-1999-0455,remote attackers,0
CVE-1999-0460,local users,1
CVE-1999-0466,a local user,1
CVE-1999-0471,a remote attacker,0
CVE-1999-0474,remote attackers,0
CVE-1999-0475,a local user,1
CVE-1999-0477,a remote attacker,0
CVE-1999-0487,remote attackers,0
CVE-1999-0489,a remote attacker,0
CVE-1999-0490,a remote attacker,0
CVE-1999-0491,a local user,1
CVE-1999-0493,remote attackers,0
CVE-1999-0530,it,5
CVE-1999-0593,users with physical access,2
CVE-1999-0670,a remote attacker,0
CVE-1999-0674,a local user,1
CVE-1999-0676,a local user,1
CVE-1999-0679,remote attackers,0
CVE-1999-0689,local users,1
CVE-1999-0691,local users,1
CVE-1999-0693,local users,1
CVE-1999-0694,local users,1
CVE-1999-0702,remote attackers,0
CVE-1999-0706,local users,1
CVE-1999-0707,conference users,2
CVE-1999-0708,local users,1
CVE-1999-0711,local users,1
CVE-1999-0712,the /etc/shadow password file,5
CVE-1999-0713,local users,1
CVE-1999-0715,an attacker,5
CVE-1999-0720,local users,1
CVE-1999-0727,IPsec packets,5
CVE-1999-0729,an attacker,5
CVE-1999-0730,local users,1
CVE-1999-0735,local users,1
CVE-1999-0736,remote attackers,0
CVE-1999-0737,remote attackers,0
CVE-1999-0738,remote attackers,0
CVE-1999-0739,remote attackers,0
CVE-1999-0743,local users,1
CVE-1999-0744,remote attackers,0
CVE-1999-0750,Javascript,5
CVE-1999-0754,local users,1
CVE-1999-0756,remote users,0
CVE-1999-0758,a remote attacker,0
CVE-1999-0760,users,2
CVE-1999-0761,local user,1
CVE-1999-0765,local users,1
CVE-1999-0769,local users,1
CVE-1999-0771,a remote attacker,0
CVE-1999-0773,local users,1
CVE-1999-0776,remote attackers,0
CVE-1999-0778,local users,1
CVE-1999-0780,local users,1
CVE-1999-0781,local users,1
CVE-1999-0782,local users,1
CVE-1999-0783,local users,1
CVE-1999-0785,local users,1
CVE-1999-0786,a local user,1
CVE-1999-0792,remote attackers,0
CVE-1999-0793,remote attackers,0
CVE-1999-0797,an attacker,5
CVE-1999-0800,remote attackers,0
CVE-1999-0801,remote attackers,0
CVE-1999-0802,remote attackers,0
CVE-1999-0803,local users,1
CVE-1999-0805,remote attackers,0
CVE-1999-0808,a remote attacker,0
CVE-1999-0812,local users,1
CVE-1999-0815,remote attackers,0
CVE-1999-0817,a remote attacker,0
CVE-1999-0820,users,2
CVE-1999-0821,local users,1
CVE-1999-0823,local users,1
CVE-1999-0826,local users,1
CVE-1999-0832,attackers,5
CVE-1999-0836,local users,1
CVE-1999-0838,remote users,0
CVE-1999-0839,a user,2
CVE-1999-0840,local users,1
CVE-1999-0841,local users,1
CVE-1999-0842,remote users,0
CVE-1999-0845,local users,1
CVE-1999-0853,remote attackers,0
CVE-1999-0856,remote attackers,0
CVE-1999-0857,local users,1
CVE-1999-0858,a remote attacker,0
CVE-1999-0859,local users,1
CVE-1999-0860,local users,1
CVE-1999-0862,local users,1
CVE-1999-0864,a local user,1
CVE-1999-0866,local users,1
CVE-1999-0868,remote attackers,0
CVE-1999-0870,remote attackers,0
CVE-1999-0871,a remote attacker,0
CVE-1999-0872,local users,1
CVE-1999-0874,remote attackers,0
CVE-1999-0877,remote attackers,0
CVE-1999-0878,remote attackers,0
CVE-1999-0879,remote attackers,0
CVE-1999-0881,remote attackers,0
CVE-1999-0882,remote attackers,0
CVE-1999-0883,remote attackers,0
CVE-1999-0885,remote attackers,0
CVE-1999-0886,users,2
CVE-1999-0887,remote attackers,0
CVE-1999-0888,local users,1
CVE-1999-0890,remote attackers,0
CVE-1999-0891,remote attackers,0
CVE-1999-0893,local users,1
CVE-1999-0896,remote attackers,0
CVE-1999-0897,remote attackers,0
CVE-1999-0898,remote attackers,0
CVE-1999-0900,a local user,1
CVE-1999-0904,remote attackers,0
CVE-1999-0906,local users,1
CVE-1999-0909,a remote attacker,0
CVE-1999-0912,local users,1
CVE-1999-0913,remote users,0
CVE-1999-0915,remote attackers,0
CVE-1999-0919,remote attackers,0
CVE-1999-0920,remote attackers,0
CVE-1999-0922,remote attackers,0
CVE-1999-0923,remote attackers,0
CVE-1999-0924,remote attackers,0
CVE-1999-0925,remote attackers,0
CVE-1999-0926,remote attackers,0
CVE-1999-0927,remote attackers,0
CVE-1999-0928,remote attackers,0
CVE-1999-0929,remote attackers,0
CVE-1999-0930,a remote attacker,0
CVE-1999-0931,remote attackers,0
CVE-1999-0933,remote attackers,0
CVE-1999-0934,remote attackers,0
CVE-1999-0935,remote attackers,0
CVE-1999-0936,remote attackers,0
CVE-1999-0937,remote attackers,0
CVE-1999-0938,remote attackers,0
CVE-1999-0940,remote attackers,0
CVE-1999-0941,a remote attacker,0
CVE-1999-0942,a local user,1
CVE-1999-0943,remote attackers,0
CVE-1999-0945,remote attackers,0
CVE-1999-0948,local users,1
CVE-1999-0949,local users,1
CVE-1999-0950,remote attackers,0
CVE-1999-0951,remote attackers,0
CVE-1999-0952,local users,1
CVE-1999-0955,remote attackers,0
CVE-1999-0957,local users,1
CVE-1999-0958,local users,1
CVE-1999-0959,local users,1
CVE-1999-0960,local users,1
CVE-1999-0961,local users,1
CVE-1999-0962,local users,1
CVE-1999-0963,local users,1
CVE-1999-0964,attackers,5
CVE-1999-0965,local users,1
CVE-1999-0966,local users,1
CVE-1999-0968,remote attackers,0
CVE-1999-0970,a remote attacker,0
CVE-1999-0971,local users,1
CVE-1999-0973,remote attackers,0
CVE-1999-0974,remote attackers,0
CVE-1999-0975,a local user,1
CVE-1999-0976,local users,1
CVE-1999-0977,remote attackers,0
CVE-1999-0978,remote attackers,0
CVE-1999-0979,local users,1
CVE-1999-0980,remote attackers,0
CVE-1999-0981,a remote attacker,0
CVE-1999-0983,remote attackers,0
CVE-1999-0984,remote attackers,0
CVE-1999-0985,remote attackers,0
CVE-1999-0986,local users,1
CVE-1999-0988,local users,1
CVE-1999-0989,remote attackers,0
CVE-1999-0991,remote users,0
CVE-1999-0992,unprivileged processes,5
CVE-1999-0995,remote attackers,0
CVE-1999-0996,remote attackers,0
CVE-1999-0997,an attacker,5
CVE-1999-0999,a remote attacker,0
CVE-1999-1001,a remote attacker,0
CVE-1999-1003,remote attackers,0
CVE-1999-1005,remote attackers,0
CVE-1999-1006,remote attackers,0
CVE-1999-1007,remote attackers,0
CVE-1999-1008,local users,1
CVE-1999-1009,remote attackers,0
CVE-1999-1013,members of the system group,5
CVE-1999-1014,local users,1
CVE-1999-1015,a remote attacker,0
CVE-1999-1024,remote attackers,0
CVE-1999-1026,local users,1
CVE-1999-1028,remote attackers,0
CVE-1999-1030,a remote attacker,0
CVE-1999-1031,a remote attacker,0
CVE-1999-1032,attackers,5
CVE-1999-1034,local users,1
CVE-1999-1035,remote attackers,0
CVE-1999-1036,local users,1
CVE-1999-1037,local users,1
CVE-1999-1038,local users,1
CVE-1999-1039,a local user,1
CVE-1999-1040,local users,1
CVE-1999-1041,a local user,1
CVE-1999-1044,local users,1
CVE-1999-1045,remote attackers,0
CVE-1999-1046,remote attackers,0
CVE-1999-1050,remote attackers,0
CVE-1999-1051,arbitrary directories,5
CVE-1999-1057,local users,1
CVE-1999-1058,remote attackers,0
CVE-1999-1059,remote attackers,0
CVE-1999-1060,remote attackers,0
CVE-1999-1063,remote attackers,0
CVE-1999-1064,attackers,5
CVE-1999-1065,remote attackers,0
CVE-1999-1069,remote attackers,0
CVE-1999-1070,remote attackers,0
CVE-1999-1072,local users,1
CVE-1999-1076,local users,1
CVE-1999-1077,local attackers,1
CVE-1999-1079,local users,1
CVE-1999-1081,remote attackers,0
CVE-1999-1082,remote attackers,0
CVE-1999-1083,remote attackers,0
CVE-1999-1088,local users,1
CVE-1999-1089,local users,1
CVE-1999-1093,remote attackers,0
CVE-1999-1094,remote attackers,0
CVE-1999-1096,local users,1
CVE-1999-1097,one client,5
CVE-1999-1098,remote attackers,0
CVE-1999-1099,remote attackers,0
CVE-1999-1103,local users,1
CVE-1999-1106,local users,1
CVE-1999-1107,local users,1
CVE-1999-1109,remote attackers,0
CVE-1999-1111,remote attackers,0
CVE-1999-1112,attackers,5
CVE-1999-1113,remote attackers,0
CVE-1999-1116,local users,1
CVE-1999-1117,local users,1
CVE-1999-1118,local users,1
CVE-1999-1121,local users,1
CVE-1999-1122,local users,1
CVE-1999-1123,local users,1
CVE-1999-1124,remote attackers,0
CVE-1999-1126,local users,1
CVE-1999-1128,remote malicious web sites,0
CVE-1999-1129,remote attackers,0
CVE-1999-1131,attackers,5
CVE-1999-1132,remote attackers,0
CVE-1999-1133,local attackers,1
CVE-1999-1134,local users,1
CVE-1999-1135,local users,1
CVE-1999-1139,local users,1
CVE-1999-1140,local users,1
CVE-1999-1141,remote attackers,0
CVE-1999-1142,local users,1
CVE-1999-1143,local users,1
CVE-1999-1145,local users,1
CVE-1999-1146,local users,1
CVE-1999-1147,remote attackers,0
CVE-1999-1148,remote attackers,0
CVE-1999-1149,remote attackers,0
CVE-1999-1153,remote attackers,0
CVE-1999-1154,remote attackers,0
CVE-1999-1155,remote attackers,0
CVE-1999-1156,remote attackers,0
CVE-1999-1157,remote attackers,0
CVE-1999-1158,local users,1
CVE-1999-1160,local and possibly remote users,0
CVE-1999-1161,local users,1
CVE-1999-1162,attackers,5
CVE-1999-1163,remote attackers,0
CVE-1999-1164,remote attackers,0
CVE-1999-1167,remote users,0
CVE-1999-1169,remote attackers,0
CVE-1999-1170,local users,1
CVE-1999-1171,local users,1
CVE-1999-1174,attackers with physical access,4
CVE-1999-1176,local users,1
CVE-1999-1177,remote attackers,0
CVE-1999-1178,remote attackers,0
CVE-1999-1180,remote attackers,0
CVE-1999-1181,local users,1
CVE-1999-1182,local users,1
CVE-1999-1183,remote attackers,0
CVE-1999-1184,local users,1
CVE-1999-1185,local users,1
CVE-1999-1187,local users,1
CVE-1999-1189,remote attackers,0
CVE-1999-1190,remote attackers,0
CVE-1999-1191,local users,1
CVE-1999-1192,local users,1
CVE-1999-1196,remote attackers,0
CVE-1999-1199,remote attackers,0
CVE-1999-1200,remote attackers,0
CVE-1999-1202,remote attackers,0
CVE-1999-1203,remote attackers,0
CVE-1999-1207,remote attackers,0
CVE-1999-1208,local users,1
CVE-1999-1209,local users,1
CVE-1999-1210,local users,1
CVE-1999-1211,local users,1
CVE-1999-1212,local users,1
CVE-1999-1213,attackers,5
CVE-1999-1216,remote attackers,0
CVE-1999-1218,local users,1
CVE-1999-1219,local users,1
CVE-1999-1221,local users,1
CVE-1999-1222,remote malicious DNS servers,0
CVE-1999-1223,remote attackers,0
CVE-1999-1227,local users,1
CVE-1999-1230,remote attackers,0
CVE-1999-1232,local users,1
CVE-1999-1234,remote attackers,0
CVE-1999-1238,local users,1
CVE-1999-1240,remote attackers,0
CVE-1999-1242,local users,1
CVE-1999-1243,local users,1
CVE-1999-1244,local users,1
CVE-1999-1247,attackers,5
CVE-1999-1248,local users,1
CVE-1999-1251,local users,1
CVE-1999-1252,local users,1
CVE-1999-1261,remote attackers,0
CVE-1999-1263,remote attackers,0
CVE-1999-1265,remote attackers,0
CVE-1999-1268,local users,1
CVE-1999-1269,local users,1
CVE-1999-1272,local users,1
CVE-1999-1273,users,2
CVE-1999-1281,remote attackers,0
CVE-1999-1283,remote attackers,0
CVE-1999-1284,remote attackers,0
CVE-1999-1285,local users,1
CVE-1999-1286,local users,1
CVE-1999-1287,remote attackers,0
CVE-1999-1290,remote malicious FTP servers,0
CVE-1999-1292,remote attackers,0
CVE-1999-1293,remote attackers,0
CVE-1999-1296,local users,1
CVE-1999-1297,attackers with physical access,4
CVE-1999-1300,local users,1
CVE-1999-1301,the remote sender of a file,0
CVE-1999-1302,local users,1
CVE-1999-1303,local users,1
CVE-1999-1304,local users,1
CVE-1999-1305,local users,1
CVE-1999-1307,local users,1
CVE-1999-1309,local users,1
CVE-1999-1311,local users,1
CVE-1999-1313,local users,1
CVE-1999-1315,local users,1
CVE-1999-1316,users,2
CVE-1999-1317,local users,1
CVE-1999-1319,remote attackers,0
CVE-1999-1320,local users,1
CVE-1999-1321,remote attackers,0
CVE-1999-1327,local users,1
CVE-1999-1328,local users,1
CVE-1999-1329,local users,1
CVE-1999-1331,the Ethernet interface,5
CVE-1999-1332,local users,1
CVE-1999-1333,remote attackers,0
CVE-1999-1334,attackers,5
CVE-1999-1335,remote attackers,0
CVE-1999-1336,remote attackers,0
CVE-1999-1340,local users,1
CVE-1999-1342,remote attackers,0
CVE-1999-1343,remote attackers,0
CVE-1999-1347,local users with restricted accounts,1
CVE-1999-1349,remote attackers,0
CVE-1999-1351,remote attackers,0
CVE-1999-1360,local users,1
CVE-1999-1361,remote attackers,0
CVE-1999-1362,local users,1
CVE-1999-1363,local users,1
CVE-1999-1364,local users,1
CVE-1999-1371,local users,1
CVE-1999-1373,remote attackers,0
CVE-1999-1375,remote attackers,0
CVE-1999-1376,remote attackers,0
CVE-1999-1377,remote attackers,0
CVE-1999-1379,remote attackers,0
CVE-1999-1381,remote attackers,0
CVE-1999-1384,local users,1
CVE-1999-1385,local users,1
CVE-1999-1388,local users,1
CVE-1999-1390,local users,1
CVE-1999-1391,local users,1
CVE-1999-1392,local users,1
CVE-1999-1393,attackers with physical access,4
CVE-1999-1395,local users,1
CVE-1999-1396,local users,1
CVE-1999-1398,local users,1
CVE-1999-1399,local users,1
CVE-1999-1400,users with physical access,2
CVE-1999-1404,remote attackers,0
CVE-1999-1407,local users,1
CVE-1999-1408,local users,1
CVE-1999-1409,local users,1
CVE-1999-1410,local users,1
CVE-1999-1412,remote attackers,0
CVE-1999-1414,local users,1
CVE-1999-1415,local users,1
CVE-1999-1416,remote attackers,0
CVE-1999-1417,remote attackers,0
CVE-1999-1418,remote attackers,0
CVE-1999-1419,local users,1
CVE-1999-1421,remote attackers,0
CVE-1999-1423,local users,1
CVE-1999-1428,local users,1
CVE-1999-1431,users,2
CVE-1999-1433,local users,1
CVE-1999-1435,local users,1
CVE-1999-1436,remote attackers,0
CVE-1999-1437,remote attackers,0
CVE-1999-1438,local users,1
CVE-1999-1439,local users,1
CVE-1999-1442,local users,1
CVE-1999-1447,remote attackers,0
CVE-1999-1448,remote attackers,0
CVE-1999-1449,local users,1
CVE-1999-1451,remote attackers,0
CVE-1999-1452,attackers with physical access,4
CVE-1999-1453,remote attackers (malicious web site operators),0
CVE-1999-1454,attackers with physical access,4
CVE-1999-1456,remote attackers,0
CVE-1999-1457,remote attackers,0
CVE-1999-1458,local users,1
CVE-1999-1459,local users,1
CVE-1999-1460,local users,1
CVE-1999-1462,remote attackers,0
CVE-1999-1463,remote attackers,0
CVE-1999-1464,remote attackers,0
CVE-1999-1465,remote attackers,0
CVE-1999-1466,remote attackers,0
CVE-1999-1467,remote attackers from trusted hosts,0
CVE-1999-1469,remote attackers,0
CVE-1999-1471,local users,1
CVE-1999-1472,remote attackers,0
CVE-1999-1476,local users,1
CVE-1999-1477,local user,1
CVE-1999-1478,a remote attacker,0
CVE-1999-1479,remote attackers,0
CVE-1999-1480,local users,1
CVE-1999-1482,local users,1
CVE-1999-1483,local users,1
CVE-1999-1484,a remote attacker,0
CVE-1999-1487,printq users,2
CVE-1999-1488,remote attackers,0
CVE-1999-1489,local users,1
CVE-1999-1490,local users,1
CVE-1999-1492,local attacker,1
CVE-1999-1493,remote attackers,0
CVE-1999-1495,local users,1
CVE-1999-1496,local users,1
CVE-1999-1498,local attacker,1
CVE-1999-1499,local users,1
CVE-1999-1500,remote attackers,0
CVE-1999-1502,remote malicious servers,0
CVE-1999-1503,remote attackers,0
CVE-1999-1504,a remote attacker,0
CVE-1999-1505,remote attackers,0
CVE-1999-1507,local attackers,1
CVE-1999-1508,a remote attacker,0
CVE-1999-1509,a remote attacker,0
CVE-1999-1510,remote attackers,0
CVE-1999-1511,attackers,5
CVE-1999-1512,remote attackers,0
CVE-1999-1514,remote attackers,0
CVE-1999-1515,an attacker,5
CVE-1999-1516,an attacker,5
CVE-1999-1519,a remote attacker,0
CVE-1999-1520,an attacker,5
CVE-1999-1521,a remote attacker,0
CVE-1999-1523,remote attackers,0
CVE-1999-1525,a malicious webmaster,5
CVE-1999-1531,a malicious Web site,5
CVE-1999-1533,a remote attacker,0
CVE-1999-1534,local users,1
CVE-1999-1535,remote attackers,0
CVE-1999-1539,remote attackers,0
CVE-1999-1540,attackers,5
CVE-1999-1541,local users,1
CVE-1999-1542,remote attackers,0
CVE-1999-1544,local and sometimes remote attackers,0
CVE-1999-1547,remote attackers,0
CVE-1999-1550,remote attackers,0
CVE-1999-1551,an attacker,5
CVE-1999-1553,remote attackers,0
CVE-1999-1557,remote attackers,0
CVE-1999-1559,remote attackers,0
CVE-1999-1560,local users,1
CVE-1999-1563,remote attackers,0
CVE-1999-1565,local users,1
CVE-1999-1566,remote attackers,0
CVE-1999-1567,a remote attacker,0
CVE-1999-1568,a remote attacker,0
CVE-1999-1569,remote attackers,0
CVE-1999-1570,local users,1
CVE-1999-1571,local users,1
CVE-1999-1574,attackers,5
CVE-1999-1577,remote attackers,0
CVE-1999-1579,remote attackers,0
CVE-1999-1581,remote attackers,0
CVE-1999-1583,local users,1
CVE-1999-1589,local users,1
CVE-1999-1590,remote attackers,0
CVE-1999-1593,remote attackers,0
CVE-2000-0001,remote attackers,0
CVE-2000-0002,remote attackers,0
CVE-2000-0003,local users,1
CVE-2000-0004,remote attackers,0
CVE-2000-0005,local users,1
CVE-2000-0006,local users,1
CVE-2000-0010,remote attackers,0
CVE-2000-0011,remote attackers,0
CVE-2000-0012,remote attackers,0
CVE-2000-0013,local users,1
CVE-2000-0015,local users,1
CVE-2000-0016,remote attackers,0
CVE-2000-0017,remote attackers,0
CVE-2000-0018,local users,1
CVE-2000-0020,remote attackers,0
CVE-2000-0021,remote attackers,0
CVE-2000-0023,remote attackers,0
CVE-2000-0026,remote attackers,0
CVE-2000-0027,local users,1
CVE-2000-0028,remote attackers,0
CVE-2000-0029,local users,1
CVE-2000-0030,local users,1
CVE-2000-0031,local users,1
CVE-2000-0032,local users,1
CVE-2000-0035,local users,1
CVE-2000-0037,local users,1
CVE-2000-0039,remote attackers,0
CVE-2000-0040,local users,1
CVE-2000-0042,remote attackers,0
CVE-2000-0043,remote attackers,0
CVE-2000-0044,local or remote attackers,0
CVE-2000-0045,local users,1
CVE-2000-0046,remote attackers,0
CVE-2000-0047,remote attackers,0
CVE-2000-0048,local users,1
CVE-2000-0049,remote attackers,0
CVE-2000-0050,authenticated users,2
CVE-2000-0051,remote attackers,0
CVE-2000-0052,local users,1
CVE-2000-0053,remote attackers,0
CVE-2000-0054,remote attackers,0
CVE-2000-0055,local users,1
CVE-2000-0060,remote attackers,0
CVE-2000-0062,remote attackers,0
CVE-2000-0063,remote attackers,0
CVE-2000-0064,remote attackers,0
CVE-2000-0065,remote attackers,0
CVE-2000-0066,remote attackers,0
CVE-2000-0067,local users,1
CVE-2000-0069,local users,1
CVE-2000-0070,local users,1
CVE-2000-0071,a remote attacker,0
CVE-2000-0073,attackers,5
CVE-2000-0074,remote attackers,0
CVE-2000-0076,local users,1
CVE-2000-0077,local users,1
CVE-2000-0078,local users,1
CVE-2000-0079,remote attackers,0
CVE-2000-0080,local users,1
CVE-2000-0082,remote attackers,0
CVE-2000-0089,local users,1
CVE-2000-0090,local users,1
CVE-2000-0091,remote attackers,0
CVE-2000-0092,local users,1
CVE-2000-0094,local users,1
CVE-2000-0096,local users,1
CVE-2000-0097,remote attackers,0
CVE-2000-0098,remote attackers,0
CVE-2000-0099,local users,1
CVE-2000-0101,remote users,0
CVE-2000-0102,remote users,0
CVE-2000-0103,remote users,0
CVE-2000-0104,remote users,0
CVE-2000-0105,remote attackers,0
CVE-2000-0106,remote users,0
CVE-2000-0107,local attackers,1
CVE-2000-0108,remote users,0
CVE-2000-0110,remote users,0
CVE-2000-0112,a local user,1
CVE-2000-0114,remote attackers,0
CVE-2000-0115,local users,1
CVE-2000-0117,any Site Administrator,5
CVE-2000-0120,users,2
CVE-2000-0121,local users,1
CVE-2000-0122,remote attackers,0
CVE-2000-0123,remote users,0
CVE-2000-0126,remote attackers,0
CVE-2000-0128,remote attackers,0
CVE-2000-0129,attackers,5
CVE-2000-0130,remote attackers,0
CVE-2000-0131,users,2
CVE-2000-0132,remote attackers,0
CVE-2000-0133,users,2
CVE-2000-0134,remote users,0
CVE-2000-0135,remote users,0
CVE-2000-0136,remote users,0
CVE-2000-0137,remote users,0
CVE-2000-0139,local users,1
CVE-2000-0140,remote attackers,0
CVE-2000-0141,remote attackers,0
CVE-2000-0142,remote attackers,0
CVE-2000-0143,local users without shell access,1
CVE-2000-0146,remote attackers,0
CVE-2000-0148,remote attackers,0
CVE-2000-0149,remote attackers,0
CVE-2000-0150,remote attackers,0
CVE-2000-0153,remote attackers,0
CVE-2000-0154,local attackers,1
CVE-2000-0157,local users,1
CVE-2000-0158,remote attackers,0
CVE-2000-0160,a remote attacker,0
CVE-2000-0162,a remote attacker,0
CVE-2000-0163,local users,1
CVE-2000-0164,local users,1
CVE-2000-0165,a remote attacker,0
CVE-2000-0166,remote attackers,0
CVE-2000-0167,local users,1
CVE-2000-0168,an attacker,5
CVE-2000-0169,remote attackers,0
CVE-2000-0170,local users,1
CVE-2000-0173,remote attackers,0
CVE-2000-0174,remote attackers,0
CVE-2000-0175,remote attackers,0
CVE-2000-0176,remote attackers,0
CVE-2000-0177,remote attackers,0
CVE-2000-0179,remote attackers,0
CVE-2000-0180,remote attackers,0
CVE-2000-0182,remote attackers,0
CVE-2000-0183,remote attackers,0
CVE-2000-0186,local users,1
CVE-2000-0187,remote attackers,0
CVE-2000-0188,remote attackers,0
CVE-2000-0189,remote attackers,0
CVE-2000-0190,remote attackers,0
CVE-2000-0191,remote attackers,0
CVE-2000-0193,local users,1
CVE-2000-0194,local users,1
CVE-2000-0195,local users,1
CVE-2000-0196,remote attackers,0
CVE-2000-0198,remote attackers,0
CVE-2000-0200,remote attackers,0
CVE-2000-0202,remote attackers,0
CVE-2000-0203,remote attackers,0
CVE-2000-0204,remote attackers,0
CVE-2000-0207,remote attackers,0
CVE-2000-0208,remote attackers,0
CVE-2000-0209,remote attackers,0
CVE-2000-0211,remote attackers,0
CVE-2000-0212,remote attackers,0
CVE-2000-0215,local users,1
CVE-2000-0218,local users,1
CVE-2000-0219,local users,1
CVE-2000-0221,remote attackers,0
CVE-2000-0223,local users,1
CVE-2000-0224,local attackers,1
CVE-2000-0226,attackers,5
CVE-2000-0228,remote attackers,0
CVE-2000-0230,local users,1
CVE-2000-0234,remote attackers,0
CVE-2000-0235,local users,1
CVE-2000-0236,remote attackers,0
CVE-2000-0237,remote attackers,0
CVE-2000-0238,remote attackers,0
CVE-2000-0239,remote attackers,0
CVE-2000-0240,remote attackers,0
CVE-2000-0242,remote attackers,0
CVE-2000-0243,remote attackers,0
CVE-2000-0245,remote attackers,0
CVE-2000-0247,local users,1
CVE-2000-0248,remote attackers,0
CVE-2000-0249,local users,1
CVE-2000-0252,remote attackers,0
CVE-2000-0253,remote attackers,0
CVE-2000-0254,remote attackers,0
CVE-2000-0255,remote attackers,0
CVE-2000-0256,a user,2
CVE-2000-0257,remote attackers,0
CVE-2000-0258,remote attackers,0
CVE-2000-0259,local users,1
CVE-2000-0260,users,2
CVE-2000-0261,remote attackers,0
CVE-2000-0262,remote attackers,0
CVE-2000-0263,an attacker,5
CVE-2000-0265,users,2
CVE-2000-0266,remote attackers,0
CVE-2000-0268,remote attackers,0
CVE-2000-0272,remote attackers,0
CVE-2000-0273,remote attackers,0
CVE-2000-0274,attackers,5
CVE-2000-0276,local users,1
CVE-2000-0278,remote attackers,0
CVE-2000-0279,remote attackers,0
CVE-2000-0280,remote attackers,0
CVE-2000-0281,remote attackers,0
CVE-2000-0282,remote attackers,0
CVE-2000-0283,remote attackers,0
CVE-2000-0284,users with a valid account,2
CVE-2000-0285,local users,1
CVE-2000-0286,local users,1
CVE-2000-0287,remote attackers,0
CVE-2000-0288,remote attackers,0
