CVE-2007-3684,Unobtrusive Ajax Star Rating Bar before 1.2.0 remote attackersexecute arbitrary SQL commands via the (1) q and (2) t parameters in (a) db.php and (b) rpc.php.Multiple SQL injection vulnerabilities,0
CVE-2007-1240,Docebo CMS 3.0.3 through 3.0.5 remote attackersinject arbitrary web script or HTML via (1) the searchkey parameter to index.phpMultiple cross-site scripting (XSS) vulnerabilities,0
CVE-2008-1304,WordPress 2.3.2 remote attackersinject arbitrary web script or HTML via the (1) inviteemail parameter in an invite action to wp-admin/users.php and the (2) to parameter in a sent action to wp-admin/invites.php.Multiple cross-site scripting (XSS) vulnerabilities,0
CVE-2015-0029,Microsoft Internet Explorer 6 and 8 remote attackersexecute arbitrary code or cause a denial of service (memory corruption) via a crafted web site,2
CVE-2017-0485, Mediaserver *** Android. Versions: 6.0attackeruse a specially crafted file to cause a device hang or rebootdenial of service,2
CVE-2006-3011,"basic_functions.clocal usersbypass safe mode and open_basedir restrictions via a """"php://"""" or other scheme in the third argumentThe error_log function",0
CVE-2010-1026,the CleanDB - DBAL (tmsw_cleandb) extension 2.1.0 and earlier for TYPO3 remote attackersexecute arbitrary SQL commands via unspecified vectors.SQL injection vulnerability,0
CVE-2015-3352,the Jammer module before 6.x-1.8 and 7.x-1.x before 7.x-1.4 for Drupal remote attackershijack the authentication of administrators for requests that delete a setting for (1) hidden form elements or (2) status messages via unspecified vectorsMultiple cross-site request forgery (CSRF) vulnerabilities,0
CVE-2015-0099,Microsoft Internet Explorer 10 remote attackersexecute arbitrary code or cause a denial of service (memory corruption) via a crafted web site,2
CVE-2007-2646,yEnc32 1.0.7.207 user-assisted remote attackersexecute arbitrary code via a long filename in an NTX file.Heap-based buffer overflow,1
CVE-2016-4865,Cybozu Office 9.0.0 to 10.4.0 attackers with administrator rightsinject arbitrary web script or HTML via the Customapp function.Cross-site scripting vulnerability,0
CVE-2007-1101,"Photostand 1.2.0 remote attackersinject arbitrary web script or HTML via the (1) message (""""comment"""") or (2) name fieldMultiple cross-site scripting (XSS) vulnerabilities",0
CVE-2008-2765,gallery.aspremote attackersexecute arbitrary SQL commands via the categoryid parameter in a viewimage action.SQL injection vulnerability,0
CVE-2014-3870,the bib2html plugin 0.9.3 for WordPress remote attackersinject arbitrary web script or HTML via the styleShortName parameter in an adminStyleAdd action to OSBiB/create/index.php.Cross-site scripting (XSS) vulnerability,0
CVE-2006-7112,error.phpremote authenticated usersread and include arbitrary files via the PNSVlang cookieDirectory traversal vulnerability,0
CVE-2011-3498,Progea Movicon / PowerHMI 11.2.1085 and earlier remote attackerscause a denial of service (crash) and possibly execute arbitrary code via a long request.Heap-based buffer overflow,1
CVE-2006-0813,WinACE 2.60 user-assisted attackersexecute arbitrary code via a large header block in an ARJ archive.Heap-based buffer overflow,1
CVE-2008-0232,Zero CMS 1.0 Alpha remote attackersexecute arbitrary SQL commands via (1) the id parameter to index.phpMultiple SQL injection vulnerabilities,0
CVE-2007-1014,VicFTPS before 5.0 remote attackerscause a denial of service (application crash) and possibly execute arbitrary code via a long CWD command.Stack-based buffer overflow,1
CVE-2007-1896,chat.phpremote attackersinclude arbitrary local files via a .. (dot dot) and trailing %00 (NULL) in a my_ms[root] cookie.Directory traversal vulnerability,0
CVE-2006-0085,Nkads 1.0 alfa 3 remote attackersexecute arbitrary SQL commands via the (1) usuario_nkads_admin or (2) password_nkads_admin parameters.SQL injection vulnerability,0
CVE-2006-1306,Microsoft Excel 2000 through 2004 user-assisted attackersexecute arbitrary code via a .xls file with a crafted BIFF record with an attacker-controlled array index that is used for a function pointer,1
CVE-2013-7278,Naxtech CMS Afroditi 1.0 remote attackersexecute arbitrary SQL commands via the id parameter to default.asp.SQL injection vulnerability,0
CVE-2008-2133,the Journal moduleremote attackersinject arbitrary web script or HTML via the title parameter in a new entryCross-site scripting (XSS) vulnerability,0
CVE-2015-0042,Microsoft Internet Explorer 9 through 11 remote attackersexecute arbitrary code or cause a denial of service (memory corruption) via a crafted web site,2
CVE-2017-9201,libimageworsener.aremote attackerscause a denial of service (divide-by-zero error) via a crafted imageimagew-cmd.c:850:46,2
CVE-2014-9512,rsync 3.1.1 remote attackerswrite to arbitrary files via a symlink attack on a file in the synchronization path.,0
CVE-2017-16864,Atlassian Jira before version 7.4.2 remote attackersinject arbitrary HTML or JavaScript via a cross site scripting (XSS) vulnerability in the orderby parameter.The issue search resource,0
CVE-2015-6004,IPSwitch WhatsUp Gold before 16.4 remote attackersexecute arbitrary SQL commands via (1) the UniqueID (aka sUniqueID) parameter to WrFreeFormText.asp in the Reports component or (2) the Find Device parameter.Multiple SQL injection vulnerabilities,0
CVE-2008-2432,the GetFileList methodremote attackerslist the image files in an arbitrary directory via a directory name in the argument.Insecure method vulnerability,1
CVE-2009-0765,index.phpremote attackersinclude and execute arbitrary local files via a .. (dot dot) in the configfile parameter.Directory traversal vulnerability,0
CVE-2013-7177,the cyrus-imap filterremote attackerstrigger the blocking of an arbitrary IP address via a crafted e-mail address that matches an improperly designed regular expression.config/filter.d/cyrus-imap.conf,2
CVE-2005-3412,Elite Forum 1.0.0.0 remote attackersinject arbitrary web script or HTML via a Post Reply to a topicCross-site scripting (XSS) vulnerability,0
CVE-2008-2399,the FireFTP add-on before 0.98.20080518 for Firefox remote FTP serverscreate or overwrite arbitrary files via ..\ (dot dot backslash) sequences in responses to (1) MLSD and (2) LIST commandsDirectory traversal vulnerability,0
CVE-2013-0726,the ERM_convert_to_correct_webpath functionremote attackersexecute arbitrary code via a crafted pathname in an ERS file.Stack-based buffer overflow,1
CVE-2015-2414,Microsoft Internet Explorer 8 through 11 remote attackersobtain sensitive browsing-history information via vectors related to image caching,3
CVE-2012-5574,Symfony CMS before 1.4.20 remote attackersread arbitrary files via a crafted upload request.lib/form/sfForm.class.php,0
CVE-2006-3144,micro_cms_files/microcms-include.phpremote attackersexecute arbitrary PHP code via a URL in the microcms_path parameter.  NOTE: it was later reported that this can also be leveraged to include and execute arbitrary local files via .. (dot dot) sequences.PHP remote file inclusion vulnerability,0
CVE-2017-7737,Fortinet FortiWeb 5.8.2 and below versions logged-in admin userview SNMPv3 user password in cleartext in webui via the HTML source code.An information disclosure vulnerability,3
CVE-2013-1954,VideoLAN VLC media player 2.0.5 and earlier remote attackerscause a denial of service (crash) and possibly execute arbitrary code via a crafted ASF movie that triggers an out-of-bounds read.The ASF Demuxer (modules/demux/asf/asf.c),1
CVE-2012-4954,Vanilla Forums before 2.1a32 remote authenticated usersmodify arbitrary profile settings by replacing the UserID value during a man-in-the-middle attackThe edit-profile page,3
CVE-2017-16643,drivers/input/tablet/gtco.clocal userscause a denial of service (out-of-bounds read and system crash) or possibly have unspecified other impact via a crafted USB device.The parse_hid_report_descriptor function,2
CVE-2004-0062,"the rnd arithmetic rounding function for various versions of FishCart before 3.1 remote attackers""""cause negative totals"""" via an order with a large quantity.Integer overflow",2
CVE-2007-6185,users/files.phpremote attackersread arbitrary files via a .. (dot dot) in the file parameter in a download actionDirectory traversal vulnerability,0
CVE-2013-4079,epan/dissectors/packet-gsm_cbch.cremote attackerscause a denial of service (infinite loop and application hang) via a crafted packet.The dissect_schedule_message function,2
CVE-2009-4397,the Diocese of Portsmouth Resources Database (pd_resources) extension 0.1.1 and earlier for TYPO3 remote attackersinject arbitrary web script or HTML via unspecified vectors.Cross-site scripting (XSS) vulnerability,0
CVE-2006-7121,Linksys SPA-921 VoIP Desktop Phone remote attackerscause a denial of service (reboot) via (1) a long URLThe HTTP server,2
CVE-2007-6697,the LWZReadByte functionremote attackerscause a denial of service (application crash) or possibly execute arbitrary code via a crafted GIF fileBuffer overflow,1
CVE-2009-3670,KSP Sound Player 2009 R2 and R2.1 remote attackersexecute arbitrary code via a long string in a .m3u playlist file.Stack-based buffer overflow,1
CVE-2015-5720,the template-creation featureremote attackersinject arbitrary web script or HTML via vectors involving (1) add.ctpMultiple cross-site scripting (XSS) vulnerabilities,0
CVE-2006-5922,Wheatblog (wB) remote attackersobtain sensitive information via certain values of the postPtr[] and next parametersindex.php,0
CVE-2004-1141,Ethereal 0.10.1 through 0.10.7 remote attackerscause a denial of service (application crash) via a certain packet that causes the dissector to access previously-freed memory.The HTTP dissector,2
CVE-2015-8030,SAP 3D Visual Enterprise Viewer (VEV) remote attackersexecute arbitrary code via a crafted (1) U3D,1
CVE-2003-1471,MDaemon POP server 6.0.7 and earlier remote authenticated userscause a denial of service (crash) via a (1) DELE or (2) UIDL with a negative number.,0
CVE-2014-0820,the download featureremote authenticated usersread arbitrary files via unspecified vectors.Directory traversal vulnerability,0
CVE-2010-1361,shop/USER_ARTIKEL_HANDLING_AUFRUF.phpremote attackersinject arbitrary web script or HTML via the darstellen parameter.Cross-site scripting (XSS) vulnerability,0
CVE-2015-4661,Symphony CMS 2.6.2 remote attackersinject arbitrary web script or HTML via the sort parameter to system/authors.Cross-site scripting (XSS) vulnerability,0
CVE-2016-7419,share.jsremote authenticated usersinject arbitrary web script or HTML via a crafted directory name.Cross-site scripting (XSS) vulnerability,0
CVE-2004-0999,zgv 5.5.3 remote attackerscause a denial of service (application crash via segmentation fault) via crafted multiple-image (animated) GIF images.,2
CVE-2015-0891,Maroyaka CGI Maroyaka Simple Board remote attackersinject arbitrary web script or HTML via unspecified vectors.Cross-site scripting (XSS) vulnerability,0
CVE-2007-6498,Hosting Controller 6.1 Hot fix 3.3 and earlier remote authenticated usersexecute arbitrary SQL commands via the (1) email and (2) loginname parameters to Hosting/Addreseller.aspMultiple SQL injection vulnerabilities,0
CVE-1999-1247,HP Camera component of HP DCE/9000attackersgain root privileges.Vulnerability,2
CVE-2005-4312,index.phpremote attackersexecute arbitrary SQL commands via the id parameter.SQL injection vulnerability,0
CVE-2004-0916,cabextract before 1.1 remote attackersoverwrite arbitrary files via a cabinet file containing .. (dot dot) sequences in a filename.Directory traversal vulnerability,0
CVE-2008-5788,index.phpremote attackersexecute arbitrary SQL commands via the id parameter.SQL injection vulnerability,0
CVE-2006-5819,Verity Ultraseek before 5.7 remote attackersuse the server as a proxy for web attacks and host scanning via a direct request to the highlight/index.html script.,0
CVE-2007-2796,Arris Cadant C3 CMTS remote attackerscause a denial of service (service termination) via a malformed IP packet with an invalid IP option.,2
CVE-2012-6703,the snd_compr_allocate_buffer functionlocal userscause a denial of service (insufficient memory allocation) or possibly have unspecified other impact via a crafted SNDRV_COMPRESS_SET_PARAMS ioctl call.Integer overflow,1
CVE-2008-1987,search.phpremote attackersinject arbitrary web script or HTML via the search parameter.Cross-site scripting (XSS) vulnerability,0
CVE-2007-3633,the Chilkat Software Chilkat Zip ActiveX controlremote attackerscreate or overwrite arbitrary files via a full pathname in the argument to the (1) SaveLastError method and probably the (2) WriteExe method.Absolute path traversal vulnerability,0
CVE-2008-4519,Fastpublish CMS 1.9999 d remote attackersinclude and execute arbitrary local files via a .. (dot dot) in the target parameter to (1) index2.php and (2) index.php.Multiple directory traversal vulnerabilities,0
CVE-2018-8781,drivers/gpu/drm/udl/udl_fb.c at the Linux kernel version 3.4 and up to and including 4.15local users with accessthe udldrmfb driver to obtain full read and write permissions on kernel physical pagesThe udl_fb_mmap function,1
CVE-2008-0522,multiple Hal Networks shopping-cart products remote attackersinject arbitrary web script or HTML via unspecified vectors.Cross-site scripting (XSS) vulnerability,0
CVE-2015-8855,The semver package before 4.3.2 for Node.js attackerscause a denial of service (CPU consumption) via a long version string,2
CVE-2009-3842,"Unspecified vulnerability on the HP Color LaserJet M3530 Multifunction Printer with firmware 05.058.4 and the Color LaserJet CP3525 Printer with firmware 53.021.2 remote attackersobtain """"access to data"""" or cause a denial of service via unknown vectors.",3
CVE-2007-3991,cv.aspremote attackersinject arbitrary web script or HTML via the (1) Adiniz (Ady)Multiple cross-site scripting (XSS) vulnerabilities,0
CVE-2007-3807,SiteScape Forum before 7.3 remote attackersinject arbitrary web script or HTML via the user name field in the login procedureMultiple cross-site scripting (XSS) vulnerabilities,0
CVE-2009-0139,the SMB componentremote SMB serverscause a denial of service (system shutdown) or execute arbitrary code via a crafted SMB file system that triggers a heap-based buffer overflow.Integer overflow,1
CVE-2007-3609,eMeeting Online Dating Software 5.2 remote attackersexecute arbitrary SQL commands via the id parameter to (1) b.php and (2) account/gallery.phpMultiple SQL injection vulnerabilities,0
CVE-2016-4356,the DN decoder (dn.c)remote attackerscause a denial of service (out-of-bounds read) by clearing the high bit of the byte after invalid utf-8 encoded data.The append_utf8_value function,1
CVE-2010-0188,Adobe Reader and Acrobat 8.x before 8.2.1 and 9.x before 9.3.1 attackerscause a denial of service (application crash) or possibly execute arbitrary code via unknown vectors.Unspecified vulnerability,1
CVE-2014-2277,perltidy 20120701-1 and earlier local usersobtain sensitive information or write to arbitrary files via a symlink attackThe make_temporary_filename function,0
CVE-2015-8397,MediaStorageAndFileFormat/gdcmJPEGLSCodec.cxxremote attackersobtain sensitive information from process memory or cause a denial of service (application crash) via an embedded JPEG-LS image with dimensions larger than the selected region in a (1) two-dimensional or (2) three-dimensional DICOM image fileThe JPEGLSCodec::DecodeExtent function,2
CVE-2009-3810,Acoustica MP3 Audio Mixer 2.471 remote attackerscause a denial of service (crash) or execute arbitrary code via a long string in a .M3U playlist file.Heap-based buffer overflow,1
CVE-2014-3336,the web frameworkremote authenticated usersexecute arbitrary SQL commands via a crafted requestSQL injection vulnerability,0
CVE-2009-4999,the Workplace (aka WP) componentremote attackersinject arbitrary web script or HTML via the Name field.Cross-site scripting (XSS) vulnerability,2
CVE-2005-0763,Midnight Commander (mc) 4.5.55 and earlier may attackersexecute arbitrary code.Buffer overflow,1
CVE-2008-1680,PHP-Nuke Platinum 7.6.b.5 remote attackersobtain configuration information via a direct request to maintenance/index.php,2
CVE-2014-4038,ppc64-diag 2.6.1 local usersoverwrite arbitrary files via a symlink attack related to (1) rtas_errd/diag_support.c and /tmp/get_dt_files,6
CVE-2008-4964,konwert 1.8 local usersdelete arbitrary files via a symlink attack on a /tmp/any-##### temporary file.filters/any-UTF8,3
CVE-2010-2851,the BookLibrary From Same Author (com_booklibrary) module 1.5 and possibly earlier for Joomla! remote attackersexecute arbitrary SQL commands via the id parameter in a view action to index.php.SQL injection vulnerability,0
CVE-2016-9563,SAP NetWeaver AS JAVA 7.5 remote authenticated usersconduct XML External Entity (XXE) attacks via the sap.com~tc~bpem~him~uwlconn~provider~web/bpemuwlconn URIBC-BMT-BPM-DSK,0
CVE-2015-0682,"Cisco Unified Communications Domain Manager 8.1(4) remote authenticated usersexecute arbitrary code by visiting a """"deprecated page",3
CVE-2014-4138,Microsoft Internet Explorer 11 remote attackersexecute arbitrary code or cause a denial of service (memory corruption) via a crafted web site,2
CVE-2018-11456,A vulnerabilitythe attackerdo basic network scanning using the victims machine. Successful exploitation requires a network connection to the affected device. The attacker does not need privilegesA vulnerability has been identified,3
CVE-2005-2326,Clever Copy 2.0 and 2.0a remote attackersinject arbitrary web script or HTML via the yr parameter to calendar.php.Cross-site scripting (XSS) vulnerability,0
CVE-2000-0020,DNS PRO remote attackersconduct a denial of service via a large number of connections.,0
CVE-2015-4244,The boot implementation on Cisco ASR 5000 and 5500 devices with software 14.0 local usersexecute arbitrary Linux commands by leveraging administrative privileges for storage of these commands in a Compact Flash (CF) file,0
CVE-2005-0985,the Mac OS X kernel before 10.3.8 local userscause a denial of service (temporary hang) via unspecified attack vectors related to the fan control unit (FCU) driver.Unspecified vulnerability,0
CVE-2006-6020,announce.phpremote attackersinject arbitrary web script or HTML via the left parameter.Cross-site scripting (XSS) vulnerability,0
CVE-2004-1880,the back-bdb backend for OpenLDAP 2.1.12 and earlier remote attackerscause a denial of service (memory consumption).Memory leak,0
CVE-2011-4052,CEServer.exeremote attackersexecute arbitrary code via a crafted 0x15 (aka Remove File) operation for a file with a long name.Stack-based buffer overflow,1
CVE-2008-5588,rankup.aspremote attackersexecute arbitrary SQL commands via the siteID parameter.SQL injection vulnerability,0
CVE-2013-1306,Microsoft Internet Explorer 9 remote attackersexecute arbitrary code via a crafted web site that triggers access to a deleted objectUse-after-free vulnerability,3
CVE-2013-6872,managetimetracker.phpremote authenticated usersexecute arbitrary SQL commands via the id parameter in a projectpdf action.SQL injection vulnerability,0
CVE-2005-4204,LogiSphere 0.9.9j remote attackersinject arbitrary Javascript via the msg command. NOTE: due to lack of appropriate details by the original researcherCross-site scripting (XSS) vulnerability,0
